ID,augmentation,question_orig,question_augmented,correct_answer,model_output
6171,sentence_shuffle,what is the epidermis thick with?,['is what the epidermis thick with?'],loss of rete ridges,necrotic and acellular elements
6172,sentence_shuffle,what takes the form of a three-dimensional sphere with the offending organism in the central area?,['what takes the form of a three - dimensional sphere with the organism offending in the central area?'],the granulomatous response,the tumor
6173,sentence_shuffle,is the epidermis thick with loss of rete ridges?,['is the thick epidermis with loss of rete ridges?'],yes,yes
6174,sentence_shuffle,are there bizarre atypical squamous cells but the border between the epidermis and dermis is intact ie?,['are there bizarre atypical squamous cells but the border between the epidermis and dermis intact is ie?'],yes,no
6175,sentence_shuffle,"are normal non-activated platelet, having open canalicular system and the cytoplasmic organelles bizarre atypical squamous cells but the border between the epidermis and dermis is intact ie?","['are normal non - activated platelet, having open canalicular system and the cytoplasmic organelles bizarre atypical squamous but cells the border between the epidermis and dermis is intact ie?']",no,no
6176,sentence_shuffle,what is not breached?,['what is breached not?'],basement membrane,the basement membrane
6177,sentence_shuffle,is the basement membrane not breached?,['is the basement membrane not? breached'],yes,no
6178,sentence_shuffle,is the cut surface not breached?,['is cut the surface not breached?'],no,no
6179,sentence_shuffle,what shows a fungating and ulcerated growth?,['what shows fungating a and ulcerated growth?'],skin surface on the sole of the foot,the base of the lesion
6180,sentence_shuffle,what does the skin surface on the sole of the foot show?,['what does the skin surface on sole the of the foot show?'],a fungating and ulcerated growth,a large ulcerated area
6181,sentence_shuffle,does the skin surface on the sole of the foot show a fungating and ulcerated growth?,['does the skin surface on the sole of the foot show a fungating and ulcerated? growth'],yes,yes
6182,sentence_shuffle,does equipments show a fungating and ulcerated growth?,['does equipments a show fungating and ulcerated growth?'],no,no
6183,sentence_shuffle,what does the granulomatous response take the form of?,['what the does granulomatous response take the form of?'],a three-dimensional sphere,a dense infiltrate of palisaded histiocytes
6184,sentence_shuffle,what is enlarged diffusely?,['is what enlarged diffusely?'],thyroid gland,no
6185,sentence_shuffle,is the thyroid gland enlarged diffusely?,['is the thyroid enlarged gland diffusely?'],yes,no
6186,sentence_shuffle,is inset enlarged diffusely?,['is enlarged inset diffusely?'],no,no
6187,sentence_shuffle,what shows lobules of translucent gelatinous light brown parenchyma and areas of haemorrhage?,['what shows lobules of translucent gelatinous light brown parenchyma areas and of haemorrhage?'],cut section,the tumour
6188,sentence_shuffle,what does cut section show?,['does what cut section show?'],lobules of translucent gelatinous light brown parenchyma and areas of haemorrhage,a large ulcerated area
6189,sentence_shuffle,does cut section show lobules of translucent gelatinous light brown parenchyma and areas of haemorrhage?,['does cut section show lobules of gelatinous translucent light brown parenchyma and areas of haemorrhage?'],yes,yes
6190,sentence_shuffle,does also show lobules of translucent gelatinous light brown parenchyma and areas of haemorrhage?,['does also show lobules of translucent gelatinous light brown and parenchyma areas of haemorrhage?'],no,yes
6191,sentence_shuffle,what are the predominant histologic features?,['what the are predominant histologic features?'],nodularity,lymphoid infiltrate
6192,sentence_shuffle,"are the predominant histologic features: nodularity, extensive scarring with foci of calcification, areas of haemorrhages and variable-sized follicles lined by flat to high epithelium and containing abundant colloid?","['are the predominant histologic features: nodularity, extensive scarring with foci of calcification, areas of haemorrhages and variable - sized follicles lined by flat to high and epithelium containing abundant colloid?']",yes,yes
6193,sentence_shuffle,"are characteristic features: nodularity, extensive scarring with foci of calcification, areas of haemorrhages and variable-sized follicles lined by flat to high epithelium and containing abundant colloid?","['are characteristic features: nodularity, extensive scarring with foci of calcification areas, of haemorrhages and variable - sized follicles lined by flat to high epithelium and containing abundant colloid?']",no,cystic fibrosis
6194,sentence_shuffle,does the granulomatous response take the form of a three-dimensional sphere with the offending organism in the central area?,['does the granulomatous response take the form of a three - dimensional with sphere the offending organism in the central area?'],yes,no
6195,sentence_shuffle,what is well-encapsulated with compression of surrounding thyroid parenchyma?,['what is well - encapsulated compression with of surrounding thyroid parenchyma?'],tumour,compression
6196,sentence_shuffle,what is the tumour well-encapsulated with?,['what is the tumour well - with encapsulated?'],compression of surrounding thyroid parenchyma,cystic
6197,sentence_shuffle,is the tumour well-encapsulated with compression of surrounding thyroid parenchyma?,['is the tumour well - encapsulated with compression of surrounding thyroid? parenchyma'],yes,yes
6198,sentence_shuffle,is the wedge-shaped infarct well-encapsulated with compression of surrounding thyroid parenchyma?,['is the wedge - shaped infarct - well encapsulated with compression of surrounding thyroid parenchyma?'],no,yes
6199,sentence_shuffle,what consists of small follicles lined by cuboidal epithelium and contain little or no colloid and separated by abundant loose stroma?,['what consists of small follicles lined by cuboidal epithelium and little contain or no colloid and separated by abundant loose stroma?'],tumour,cystic fibrosis
6200,sentence_shuffle,what does the tumour consist of?,['what does the tumour of consist?'],small follicles lined by cuboidal epithelium and contain little or no colloid and separated by abundant loose stroma,solid and cystic
6201,sentence_shuffle,does the tumour consist of small follicles lined by cuboidal epithelium and contain little or no colloid and separated by abundant loose stroma?,['does the tumour consist of small follicles lined cuboidal by epithelium and contain little or no colloid and separated by abundant loose stroma?'],yes,yes
6202,sentence_shuffle,does taghorn renal stone with chronic pyelonephritisthe kidney consist of small follicles lined by cuboidal epithelium and contain little or no colloid and separated by abundant loose stroma?,['does taghorn renal stone with chronic pyelonephritisthe kidney consist small of follicles lined by cuboidal epithelium and contain little or no colloid and separated by abundant loose stroma?'],no,no
6203,sentence_shuffle,what shows organoid pattern of oval tumour cells and abundant amyloid stroma?,['what shows organoid pattern of tumour oval cells and abundant amyloid stroma?'],microscopy,the tumour
6204,sentence_shuffle,what does microscopy show?,['what does show microscopy?'],organoid pattern of oval tumour cells and abundant amyloid stroma,inflammatory changes
6205,sentence_shuffle,does the pattern of staining of anti-centromere antibodies take the form of a three-dimensional sphere with the offending organism in the central area?,['does the pattern staining of of anti - centromere antibodies take the form of a three - dimensional sphere with the offending organism in the central area?'],no,no
6206,sentence_shuffle,does microscopy show organoid pattern of oval tumour cells and abundant amyloid stroma?,['microscopy does show organoid pattern of oval tumour cells and abundant amyloid stroma?'],yes,yes
6207,sentence_shuffle,does mononuclear inflammatory cell infiltrate show organoid pattern of oval tumour cells and abundant amyloid stroma?,['does mononuclear inflammatory cell infiltrate show organoid pattern of oval tumour cells and abundant stroma amyloid?'],no,no
6208,sentence_shuffle,what shows congophilia which depicts apple-green birefringence under polarising microscopy?,['shows what congophilia which depicts apple - green birefringence under polarising microscopy?'],amyloid,the collagen in the skin
6209,sentence_shuffle,what does amyloid show?,['what amyloid does show?'],congophilia which depicts apple-green birefringence under polarising microscopy,a large number of well-formed amyloid fibrils
