"ID","model_dir","question","correct_answer","model_output"
"15728","checkpoint-8000","does adrenal show gout?","no","no"
"15729","checkpoint-8000","what is present?","vasculature","liver"
"15730","checkpoint-8000","does peritoneal fluid show nice view of tumor primarily stromal element?","no","no"
"15731","checkpoint-8000","what is present?","liver","liver"
"15732","checkpoint-8000","is congo red composed of epithelioid cells with sparse langhans ' giant cells and lymphocytes?","no","no"
"15733","checkpoint-8000","does congo red staining show congophilia as seen by red-pink colour?","yes","yes"
"15734","checkpoint-8000","are the tumour cells arranged as lobules with peripheral basaloid cells and pale cells in the centre?","yes","yes"
"15735","checkpoint-8000","does omentum show heart, acute myocardial infarction, anterior wall?","no","no"
"15736","checkpoint-8000","is infarcts present?","no","no"
"15737","checkpoint-8000","where does this belong to?","endocrine system","endocrine system"
"15738","checkpoint-8000","is lymphoid atrophy in newborn present?","no","no"
"15739","checkpoint-8000","what is lateral view joined?","at chest and abdomen","joined at head"
"15740","checkpoint-8000","what is present?","liver","liver"
"15741","checkpoint-8000","where is this?","urinary","urinary"
"15742","checkpoint-8000","what is no ovary present to indicate the location of the tumor mass?","there","no ovary present"
"15743","checkpoint-8000","what are present?","extremities","extremities"
"15744","checkpoint-8000","what does this image show?","cirrhosis","liver"
"15745","checkpoint-8000","what does this image show?","multiple metastatic appearing lesions diagnosed reticulum cell sarcoma","close-up of vertebral bodies with several lesions"
"15746","checkpoint-8000","what is present?","gastrointestinal","gastrointestinal"
"15747","checkpoint-8000","does marfans syndrome show excellent great toe lesion?","no","no"
"15748","checkpoint-8000","what does this image show?","skeletal muscle","muscle"
"15749","checkpoint-8000","what is present?","hepatobiliary","liver"
"15750","checkpoint-8000","what is hemorrhagic?","the tumor","the background hemorrhage"
"15751","checkpoint-8000","what is present?","joints","joints"
"15752","checkpoint-8000","where is this?","heart","lung"
"15753","checkpoint-8000","what was diagnosis cell sarcoma?","reticulum","excellent example of lesion"
"15754","checkpoint-8000","what is present?","hematologic","liver"
"15755","checkpoint-8000","what does this complex of glycoproteins serve to couple?","the cell membrane and the extracellular matrix proteins","the cell membrane to the extracellular matrix"
"15756","checkpoint-8000","is oral present?","yes","yes"
"15757","checkpoint-8000","where are howell-jolly bodies present?","in the red cells of this asplenic patient","on the surface of red cells"
"15758","checkpoint-8000","what is present?","vasculature","vasculature"
"15759","checkpoint-8000","what died of what was thought to be viral pneumonia probably influenza?","immunoblastic type cells near splenic arteriole man","a man"
"15760","checkpoint-8000","what does this image show?","gaucher disease","lymph nodes"
"15761","checkpoint-8000","is oral present?","yes","yes"
"15762","checkpoint-8000","is intraductal papillomatosis with apocrine metaplasia present?","no","no"
"15763","checkpoint-8000","what does this image show?","prostatic hyperplasia","lung"
"15764","checkpoint-8000","what is present?","hepatobiliary","liver"
"15765","checkpoint-8000","does hematologic show brain, herpes inclusion bodies?","no","no"
"15766","checkpoint-8000","what is present?","chronic lymphocytic leukemia","hematologic"
"15767","checkpoint-8000","what is present?","neuronophagia","brain"
"15768","checkpoint-8000","is lower chest and abdomen anterior present?","no","no"
"15769","checkpoint-8000","does this image show demodex folliculorum?","yes","yes"
"15770","checkpoint-8000","does amyloidosis show thromboembolus from leg veins in right ventricle and atrium?","no","no"
"15771","checkpoint-8000","what is single metastatic appearing lesion was reticulum cell sarcoma?","quite large diagnosis","malignant lymphoma"
"15772","checkpoint-8000","what is quite large diagnosis was reticulum cell sarcoma?","single metastatic appearing lesion","lymphoma"
"15773","checkpoint-8000","what is present?","gastrointestinal","liver"
"15774","checkpoint-8000","what is in a patient who died suddenly?","plaque rupture without superimposed thrombus","the vessel wall"
"15775","checkpoint-8000","how does this image show villous lesion?","with chronic inflammatory cells","with hemorrhage and necrosis"
"15776","checkpoint-8000","what is present?","squamous cell carcinoma","female reproductive"
"15777","checkpoint-8000","what consists of uncalcified osteoid?","paler trabeculae","the pink osteoid"
"15778","checkpoint-8000","what is present?","urinary","nervous"
"15779","checkpoint-8000","what does this image show?","opened larynx shows quite well","opened larynx with larynx and trachea and esophagus and stomach and duodenum and proximal part of jejunum and ileum and colon and rectum and prostate gland and bladder and urethra"
"15780","checkpoint-8000","what is present?","hematologic","lymph node"
"15781","checkpoint-8000","what is opened abdomen with ischemic appearing intestines bound?","by neoplastic adhesions good but not the best ovarian papillary adenocarcinoma","opened lower chest and abdomen with bladder and uterus and ovaries"
"15782","checkpoint-8000","where is this?","skin","thymus"
"15783","checkpoint-8000","where is this part in?","spleen","liver"
"15784","checkpoint-8000","what is present?","metastatic carcinoma","multiple myeloma"
"15785","checkpoint-8000","where does this belong to?","female reproductive system","female reproductive system"
"15786","checkpoint-8000","does pus in test tube show glomerulonephritis, sle ii?","no","no"
"15787","checkpoint-8000","is adenoma sebaceum present?","no","no"
"15788","checkpoint-8000","what is no ovary present to indicate the location of the tumor mass?","there","no ovary present"
"15789","checkpoint-8000","where are the normal gland acini seen?","on the left","at the periphery of the tumor"
"15790","checkpoint-8000","is gastrointestinal present?","yes","yes"
"15791","checkpoint-8000","are hours demonstrated by immunohistochemical staining?","no","yes"
"15792","checkpoint-8000","is malignant lymphoma present?","yes","no"
"15793","checkpoint-8000","what is infiltrated with leukocytes?","the vessel wall","the wall"
"15794","checkpoint-8000","what are somewhat collapsed?","close-up view well shown normal discs case of chronic myelogenous leukemia in a 14yo male vertebra","intervertebral discs"
"15795","checkpoint-8000","what does this image show?","lung","lung"
"15796","checkpoint-8000","what is good example of veins filled?","with blood","with blood"
"15797","checkpoint-8000","does this image show wrights?","yes","yes"
"15798","checkpoint-8000","what is present?","myocardium","cardiovascular"
"15799","checkpoint-8000","is hepatobiliary present?","yes","yes"
"15800","checkpoint-8000","what does this image show?","ureteral stricture","fixed tissue with prostate gland and bladder neck"
"15801","checkpoint-8000","what reveals large cells with distinct cell borders, pale nuclei, prominent nucleoli, and a sparse lymphocytic infiltrate?","microscopic examination","low-power view of a section"
"15802","checkpoint-8000","is acute myelogenous leukemia present?","yes","yes"
"15803","checkpoint-8000","where is this?","oral","abdomen"
"15804","checkpoint-8000","what is present?","sugar coated","spleen"
"15805","checkpoint-8000","are hemorrhage and necrosis prominent?","yes","yes"
"15806","checkpoint-8000","what is present?","cardiovascular","gastrointestinal"
"15807","checkpoint-8000","does this image show brain, breast cancer metastasis to meninges?","yes","yes"
"15808","checkpoint-8000","what is present?","spleen","liver"
"15809","checkpoint-8000","is krukenberg tumor present?","no","no"
"15810","checkpoint-8000","what contain prominent keratohyaline granules?","koilocytes and virus-infected keratinocytes","the nuclei"
"15811","checkpoint-8000","is endometritis postpartum present?","no","no"
"15812","checkpoint-8000","does this image show ruptured saccular aneurysm right middle cerebral artery?","yes","yes"
"15813","checkpoint-8000","what are present throughout?","nodular aggregates of lymphoma cells","lymphocytes"
"15814","checkpoint-8000","what is present?","ameloblastoma","skin"
"15815","checkpoint-8000","what does this image show?","saggital section which is a very good illustration of lesion","close-up of cut surface of uterus with large hemorrhagic trophoblastic lesion"
"15816","checkpoint-8000","does eosinophilic adenoma show lymphocytic infiltration in perinodal fat?","no","no"
"15817","checkpoint-8000","what is present?","abdomen","female reproductive"
"15818","checkpoint-8000","what is present?","hepatobiliary","liver"
"15819","checkpoint-8000","is nodular parenchyma and dense intervening tumor tissue very good?","yes","yes"
"15820","checkpoint-8000","does endocrine show view from dorsum of foot which has at least 9 toes?","no","no"
"15821","checkpoint-8000","does this image show typical lesion with giant cells and foreign material?","yes","yes"
"15822","checkpoint-8000","does equipments show a fungating and ulcerated growth?","no","no"
"15823","checkpoint-8000","is angiogram present?","yes","no"
"15824","checkpoint-8000","is hepatobiliary present?","yes","yes"
"15825","checkpoint-8000","where is this?","oral","lung"
"15826","checkpoint-8000","what is not clear-cut?","line of demarcation between gangrenous segment and the viable bowel","the extent of involvement"
"15827","checkpoint-8000","what are present?","extremities","extremities"
"15828","checkpoint-8000","what does the inset stained for keratins 8 and 18 (brown) show?","a ballooned cell in which keratins have been ubiquitinylated and have collapsed into an immunoreactive mallory-denk body","the tumor cells"
