"ID","model_dir","question","correct_answer","model_output"
"14671","checkpoint-4500","does the sectioned surface show haemorrhage?","no","yes"
"14672","checkpoint-4500","what is present?","cardiovascular","endocrine"
"14673","checkpoint-4500","is mixed mesodermal tumor present?","no","yes"
"14674","checkpoint-4500","is sarcoidosis present?","yes","yes"
"14675","checkpoint-4500","is deposition of antibody on endothelium and activation of complement markedly expanded by an infiltrate of lymphocytes and plasma cells?","no","yes"
"14676","checkpoint-4500","is oral present?","yes","yes"
"14677","checkpoint-4500","what is present?","megaloblasts pernicious anemia","blood"
"14678","checkpoint-4500","is acute peritonitis present?","no","no"
"14679","checkpoint-4500","do pagets disease stain?","no","heart"
"14680","checkpoint-4500","why does this image show pancreas, uremic pancreatitis?","due to polycystic kidney","due to diabetes mellitus"
"14681","checkpoint-4500","what is present?","cardiovascular","vasculature"
"14682","checkpoint-4500","what is present?","endocrine","endocrine"
"14683","checkpoint-4500","is cardiovascular present?","yes","yes"
"14684","checkpoint-4500","what is present?","liver","liver"
"14685","checkpoint-4500","what does this image show?","opened cranial vault with many frontal and right temporal fossa fractures","brain"
"14686","checkpoint-4500","what does this image show?","kidney","kidney"
"14687","checkpoint-4500","what is present?","varices","female reproductive"
"14688","checkpoint-4500","what is present?","spleen","hematologic"
"14689","checkpoint-4500","what does the epidermis show in the number of layers of the squamous epithelium?","an increase","normal"
"14690","checkpoint-4500","what does this image show?","heart","heart"
"14691","checkpoint-4500","are a few well-developed cell nests with keratinisation correlated with histological appearance of gastric mucosa in different regions?","no","yes"
"14692","checkpoint-4500","does this image show spleen, lymphoma?","yes","yes"
"14693","checkpoint-4500","does this image show thermal burned skin?","yes","yes"
"14694","checkpoint-4500","what is present?","aorta","cardiovascular"
"14695","checkpoint-4500","what does this image show?","spleen","spleen"
"14696","checkpoint-4500","what is present?","prostate","bone, calvarium"
"14697","checkpoint-4500","is peritoneum present?","yes","yes"
"14698","checkpoint-4500","what is present?","endocrine","female reproductive"
"14699","checkpoint-4500","is foot present?","no","no"
"14700","checkpoint-4500","is acute lymphocytic leukemia present?","no","yes"
"14701","checkpoint-4500","where is this?","urinary","urinary"
"14702","checkpoint-4500","how is excellent close-up view sliced testicle with intact epididymis?","open","to show internal surface of tunica reflected over capsule slide"
"14703","checkpoint-4500","does immunostain for growth hormone show buttock and thigh with severe cellulitis and desquamation caused by a clostridium?","no","no"
"14704","checkpoint-4500","where is this area in the body?","abdomen","abdomen"
"14705","checkpoint-4500","is viral dna sloughed off at places with exudate of muco-pus in the lumen?","no","yes"
"14706","checkpoint-4500","what is present?","cardiovascular","cardiovascular"
"14707","checkpoint-4500","is primary syphilis: primary lesion 'chancre ' on glans penis?","yes","yes"
"14708","checkpoint-4500","is candida in peripheral blood present?","yes","yes"
"14709","checkpoint-4500","does metastatic carcinoma show gms granuloma due to pneumocystis aids case?","no","yes"
"14710","checkpoint-4500","is joints present?","yes","yes"
"14711","checkpoint-4500","does fat necrosis show normal cardiovascular?","no","no"
"14712","checkpoint-4500","what is present?","basilar skull fracture","traumatic brain injury"
"14713","checkpoint-4500","what is the embolus composed of?","hematopoietic marrow and marrow fat cells","thrombus"
"14714","checkpoint-4500","does this image show skin, neurofibromatosis?","yes","yes"
"14715","checkpoint-4500","is the tumor hemorrhagic?","yes","yes"
"14716","checkpoint-4500","does acute lymphocytic leukemia show carotid sclerosing panarteritis?","no","no"
"14717","checkpoint-4500","what is present?","cardiovascular","cardiovascular"
"14718","checkpoint-4500","is lymph node present?","yes","yes"
"14719","checkpoint-4500","does this image show thromboembolus from leg veins in pulmonary artery?","yes","yes"
"14720","checkpoint-4500","what is present?","female reproductive","endocrine"
"14721","checkpoint-4500","is papillary intraductal adenocarcinoma present?","no","yes"
"14722","checkpoint-4500","what does this image show?","median rhomboid glossitis","tongue"
"14723","checkpoint-4500","is kidney present?","yes","yes"
"14724","checkpoint-4500","what are lined by cuboidal to tall columnar and mucin-secreting tumour cells with papillary growth pattern?","alveolar walls","tumour"
"14725","checkpoint-4500","what is present?","nervous","nervous"
"14726","checkpoint-4500","is testicle present?","yes","yes"
"14727","checkpoint-4500","does liver show mild acute rejection?","no","yes"
"14728","checkpoint-4500","is typical ivory vertebra present?","no","no"
"14729","checkpoint-4500","are the osteoblastic rimming of the bony trabeculae characteristically absent?","yes","yes"
"14730","checkpoint-4500","what does this image show?","mucoepidermoid carcinoma","oral candidiasis"
"14731","checkpoint-4500","does pulmonary osteoarthropathy show close-up of ruptured area very good?","no","no"
"14732","checkpoint-4500","does close-up of lesion show kidney, polyarteritis nodosa?","no","yes"
"14733","checkpoint-4500","is sacrococcygeal teratoma present?","yes","yes"
"14734","checkpoint-4500","is male reproductive present?","yes","yes"
"14735","checkpoint-4500","what does this image show?","massive replacement can not see any adrenal tissue","kidney"
"14736","checkpoint-4500","is angiogram present?","yes","yes"
"14737","checkpoint-4500","what is present?","spleen","liver"
"14738","checkpoint-4500","what does b, congo red staining show as seen by red-pink colour?","congophilia","congo red deposits"
"14739","checkpoint-4500","are the normal gland acini seen on the left?","yes","yes"
"14740","checkpoint-4500","does meningioma show chronic pancreatitis with cyst formation?","no","no"
"14741","checkpoint-4500","does adenocarcinoma show recurrent hepatitis c virus?","no","no"
"14742","checkpoint-4500","what is present?","bone, calvarium","brain"
"14743","checkpoint-4500","does this image show recurrent hepatitis c virus?","yes","yes"
"14744","checkpoint-4500","is candida in peripheral blood present?","no","no"
"14745","checkpoint-4500","does this image show infant bicornate uterus?","yes","yes"
"14746","checkpoint-4500","does this image show radicular cyst?","yes","yes"
"14747","checkpoint-4500","does this image show x-ray sella?","yes","yes"
"14748","checkpoint-4500","do interstitial fibrosis and tubular atrophy consist of uncalcified osteoid?","no","yes"
"14749","checkpoint-4500","what is present?","abdomen","female reproductive"
"14750","checkpoint-4500","what is incidental finding died?","with promyelocytic leukemia stomach lesion #","lymph node"
"14751","checkpoint-4500","what does this image show?","post-orthotopic liver transplant","hepatobiliary"
"14752","checkpoint-4500","what said to be aml infiltrates?","not best color rendition showing elevated macular lesions on arm","skin"
"14753","checkpoint-4500","what does this image show?","kidney","kidney"
"14754","checkpoint-4500","does granuloma show pancreatic fat necrosis?","no","no"
"14755","checkpoint-4500","what does this image show?","ruptured saccular aneurysm right middle cerebral artery","heart"
"14756","checkpoint-4500","does this image show kidney, hypoplasia and compensatory hypertrophy 300 grams left?","yes","yes"
"14757","checkpoint-4500","what is present?","abdomen","endocrine"
"14758","checkpoint-4500","what does this image show?","excellent gangrenous necrosis of fingers said to be due to embolism","extremities"
"14759","checkpoint-4500","is congo red congested?","no","yes"
"14760","checkpoint-4500","what is present?","lymphangiomatosis","face"
"14761","checkpoint-4500","what is present?","lymph node","female reproductive"
"14762","checkpoint-4500","does this image show inguinal hernia?","yes","yes"
"14763","checkpoint-4500","does the lesion contain recognizable colloid?","no","yes"
"14764","checkpoint-4500","what does this image show?","pancreatic fat necrosis","pancreas"
"14765","checkpoint-4500","how is excellent close-up view sliced open testicle?","intact epididymis","with tumor mass"
"14766","checkpoint-4500","what is present?","endocrine","female reproductive"
"14767","checkpoint-4500","how is bone marrow from an infant infected?","with parvovirus b19","with cytomegalovirus"
"14768","checkpoint-4500","what is present?","tuberculosis","vasculature"
"14769","checkpoint-4500","are the vascular spaces large, dilated, many containing blood, and are lined by flattened endothelial cells?","yes","yes"
"14770","checkpoint-4500","what undergoes metaplastic change to columnar epithelium of intestinal type?","part of the oesophagus which is normally lined by squamous epithelium","esophagus"
"14771","checkpoint-4500","does this image show close-up of head typical?","yes","yes"
"14772","checkpoint-4500","what is present?","nervous","endocrine"
"14773","checkpoint-4500","what does this image show?","nicely shown large neoplasm with fish flesh cerebriform appearance","opened uterus with large mass of tumor extending into vagina and into peritoneal cavity"
"14774","checkpoint-4500","what is present?","spleen","spleen"
"14775","checkpoint-4500","is hepatobiliary present?","yes","yes"
"14776","checkpoint-4500","is metastatic carcinoma present?","yes","yes"
"14777","checkpoint-4500","where did etastatic carcinomatous deposit?","in the mat mass of lymph nodes","in the breast"
"14778","checkpoint-4500","what is present?","aorta","cardiovascular"
"14779","checkpoint-4500","does this image show pancreatic fat necrosis, pancreatitis/necrosis?","yes","yes"
"14780","checkpoint-4500","is autoimmune thyroiditis present?","yes","yes"
"14781","checkpoint-4500","does stillborn macerated show polyarteritis nodosa?","no","no"
"14782","checkpoint-4500","does this image show atrophic lobules and normal connective tissue?","yes","yes"
"14783","checkpoint-4500","is the placenta characterized by nuclear and cellular pleomorphism and loss of normal maturation?","no","yes"
