"ID","model_dir","question","correct_answer","model_output"
"15436","checkpoint-4000","do premitotic phases correspond to five numbers in the text?","no","no"
"15437","checkpoint-4000","is hematologic present?","yes","yes"
"15438","checkpoint-4000","does this image show photo of face with multiple typical lesions?","yes","yes"
"15439","checkpoint-4000","is chromophobe adenoma present?","no","no"
"15440","checkpoint-4000","what is present?","hematologic","spleen"
"15441","checkpoint-4000","what is present?","female reproductive","cardiovascular"
"15442","checkpoint-4000","what is present?","retroperitoneal liposarcoma","female reproductive system"
"15443","checkpoint-4000","how is spleen with three accessories 32yobf left isomerism and congenital heart disease?","complex","normal"
"15444","checkpoint-4000","does this image show x-ray of femoral heads removed at autopsy good illustration?","yes","yes"
"15445","checkpoint-4000","what is present?","acute myelogenous leukemia","skin"
"15446","checkpoint-4000","what does this image show?","pancrease","lung, cryptococcal pneumonia"
"15447","checkpoint-4000","what is grey-white with areas of haemorrhage and necrosis?","a bulky expanded tumour in the region of metaphysis sparing the epiphyseal cartilage","the cut surface"
"15448","checkpoint-4000","where is this?","urinary","urinary"
"15449","checkpoint-4000","what is present?","bone marrow","bone marrow"
"15450","checkpoint-4000","does this image show bowel in situ with diffuse thickening of peritoneal surfaces due to metastatic carcinoma breast primary i think?","yes","yes"
"15451","checkpoint-4000","where does this belong to?","endocrine system","endocrine system"
"15452","checkpoint-4000","what is present?","hepatobiliary","liver"
"15453","checkpoint-4000","is vasculature present?","yes","yes"
"15454","checkpoint-4000","what does this image show?","lung","lung"
"15455","checkpoint-4000","what is present?","bone marrow","thymus"
"15456","checkpoint-4000","when does this image show patient?","before surgery lesion in clavicle","during autopsy"
"15457","checkpoint-4000","do the bronchioles as well as the adjacent alveoli show ballooning degeneration and necrosis with some containing mallory 's hyalin inbox?","no","yes"
"15458","checkpoint-4000","does this image shows of smooth muscle cell with lipid in sarcoplasm and lipid show granular cell tumor?","no","no"
"15459","checkpoint-4000","is theca luteum cysts in newborn present?","yes","no"
"15460","checkpoint-4000","what is present?","hepatobiliary","liver"
"15461","checkpoint-4000","what are present?","extremities","extremities"
"15462","checkpoint-4000","what does this image show?","normal aortic valve","heart"
"15463","checkpoint-4000","what is present?","gastrointestinal","oral herpes"
"15464","checkpoint-4000","does low-power view highlight the histologic features?","no","yes"
"15465","checkpoint-4000","does typical tuberculous exudate show posterior view of whole body to buttocks?","no","no"
"15466","checkpoint-4000","what do bone marrow aspirate in myeloma show?","numerous plasma cells","increased number of plasma cells"
"15467","checkpoint-4000","what is present?","gaucher cell","bone marrow"
"15468","checkpoint-4000","is jejunum present?","yes","yes"
"15469","checkpoint-4000","is a bulge present?","no","no"
"15470","checkpoint-4000","is lesion present?","no","no"
"15471","checkpoint-4000","where is this area in the body?","abdomen","abdomen"
"15472","checkpoint-4000","what is present?","cardiovascular","gastrointestinal"
"15473","checkpoint-4000","what is present?","cardiovascular","endocrine"
"15474","checkpoint-4000","what does this image show?","structures labeled","normal cell"
"15475","checkpoint-4000","does this image show polyarteritis nodosa?","yes","yes"
"15476","checkpoint-4000","is cervical carcinoma present?","no","yes"
"15477","checkpoint-4000","does omphalocele show pancreatic fat necrosis?","no","no"
"15478","checkpoint-4000","what is present?","lymph node","oral"
"15479","checkpoint-4000","what is present?","face","face"
"15480","checkpoint-4000","do the serial numbers in the figure correspond to their description in the text?","yes","no"
"15481","checkpoint-4000","is opened muscle present?","no","no"
"15482","checkpoint-4000","is there periphery, coarse basophilic granular debris while the periphery shows a few mixed inflammatory cells?","no","yes"
"15483","checkpoint-4000","where is this from?","female reproductive system","female reproductive system"
"15484","checkpoint-4000","does this image show good representation?","yes","yes"
"15485","checkpoint-4000","does this image show post-orthotopic liver transplant?","yes","no"
"15486","checkpoint-4000","does this image show about as good as your can get?","yes","yes"
"15487","checkpoint-4000","is urinary present?","yes","yes"
"15488","checkpoint-4000","does this image show bread-loaf slices into prostate gland photographed close-up showing nodular parenchyma and dense intervening tumor tissue very good?","yes","yes"
"15489","checkpoint-4000","is incidental finding died with promyelocytic leukemia stomach lesion #?","yes","no"
"15490","checkpoint-4000","does this image show wernicke 's encephalopathy?","yes","yes"
"15491","checkpoint-4000","is pagets disease present?","yes","yes"
"15492","checkpoint-4000","what is present?","bone marrow","thymus"
"15493","checkpoint-4000","what does the fibrous capsule delimit?","the tumor","the tumour mass"
"15494","checkpoint-4000","is opened abdominal cavity with massive tumor in omentum none apparent in liver nor over peritoneal surfaces gut present?","no","no"
"15495","checkpoint-4000","is bone, calvarium present?","yes","yes"
"15496","checkpoint-4000","is lymphangiomatosis generalized present?","no","yes"
"15497","checkpoint-4000","what is present?","metastatic colon carcinoma","spleen"
"15498","checkpoint-4000","when does an area of infarction show the presence of macrophages and surrounding reactive gliosis?","by day 10","after 24 hours"
"15499","checkpoint-4000","is diagrammatic representation of pathogenesis of atherosclerosis as explained by 'reaction-to-injury 'hypothesis?","yes","yes"
"15500","checkpoint-4000","what was taken from another case to illustrate the difference?","this","hand"
"15501","checkpoint-4000","what is present?","cardiovascular","cardiovascular"
"15502","checkpoint-4000","do small nests of epithelial cells and myxoid stroma forming cartilage and bone show septate hyphae with acute-angle branching, consistent with aspergillus?","no","no"
"15503","checkpoint-4000","what is present?","gastrointestinal","gastrointestinal"
"15504","checkpoint-4000","where is this?","lung","lung"
"15505","checkpoint-4000","does chronic myelogenous leukemia show wrights?","no","no"
"15506","checkpoint-4000","what is present?","malignant thymoma","lung"
"15507","checkpoint-4000","what are present as a pseudocyst, again highlighted by immunohistochemical staining?","bradyzoites","lymphocytes"
"15508","checkpoint-4000","do plexiform areas show irregular plexiform masses and network of strands of epithelial cells?","yes","yes"
"15509","checkpoint-4000","what is present?","liver","liver"
"15510","checkpoint-4000","is leiomyosarcoma present?","yes","yes"
"15511","checkpoint-4000","what is present?","female reproductive","female reproductive system"
"15512","checkpoint-4000","what does this image show?","acid fast stain numerous acid fast bacilli very good slide","lymph node"
"15513","checkpoint-4000","does situs inversus show nice photo with obvious tumor in mucosa?","no","no"
"15514","checkpoint-4000","does fascicular muscle architecture stain for abeta?","no","yes"
"15515","checkpoint-4000","what is there of secondary dentine?","deposition","a thin layer"
"15516","checkpoint-4000","what has polycystic disease?","no","both twins"
"15517","checkpoint-4000","does this image show brain, infarct due to ruptured saccular aneurysm and thrombosis of right middle cerebral artery?","yes","yes"
"15518","checkpoint-4000","does this image show lung, pneumocystis pneumonia?","yes","yes"
"15519","checkpoint-4000","what removed at autopsy good illustration?","x-ray of femoral heads","femoral head chondrosis"
"15520","checkpoint-4000","does only a thin rim of normal pancreatic parenchyma remain?","yes","no"
"15521","checkpoint-4000","are neurons containing tangles stained with an antibody specific for tau?","yes","yes"
"15522","checkpoint-4000","what is present?","cardiovascular","cardiovascular"
"15523","checkpoint-4000","what does this image show?","mucosal surface quite good","opened uterus with large myoma and small uterus"
"15524","checkpoint-4000","what is present?","hepatobiliary","liver"
"15525","checkpoint-4000","is this person present?","no","no"
"15526","checkpoint-4000","is respiratory present?","yes","yes"
"15527","checkpoint-4000","is thecoma present?","yes","yes"
"15528","checkpoint-4000","does bone, calvarium show liver, metastatic breast cancer?","no","no"
"15529","checkpoint-4000","is endocrine present?","no","yes"
"15530","checkpoint-4000","does lung biopsy specimen demonstrate large numbers of intraalveolar hemosiderin-laden macrophages on a background of thickened fibrous septa?","yes","yes"
"15531","checkpoint-4000","is there presence of abundant coarse black carbon pigment in the septal walls and around the bronchiole?","yes","yes"
"15532","checkpoint-4000","does carcinomatosis show normal brain?","no","no"
"15533","checkpoint-4000","does this image show thyroid, follicular adenoma?","yes","yes"
"15534","checkpoint-4000","is varices present?","yes","yes"
"15535","checkpoint-4000","what is present?","rheumatoid arthritis with vasculitis","endocrine"
"15536","checkpoint-4000","is bone, calvarium present?","yes","yes"
"15537","checkpoint-4000","where is this?","urinary","urinary"
"15538","checkpoint-4000","is focal hemorrhages diagnosed as reticulum cell sarcoma?","no","yes"
"15539","checkpoint-4000","do numbers correspond to their description in the text?","no","no"
"15540","checkpoint-4000","does this image show hepatic node anaplastic adenocarcinoma from a one cm sessile prepyloric polyp incidental finding died with promyelocytic leukemia stomach lesion #?","yes","yes"
