"ID","model","question","correct_answer","model_output"
"15024","checkpoint-8000","is cardiovascular present?","yes","yes"
"15025","checkpoint-8000","what does this image show?","polyarteritis nodosa","lung"
"15026","checkpoint-8000","what is present?","hepatobiliary","lymphoid"
"15027","checkpoint-8000","where is this?","aorta","skin"
"15028","checkpoint-8000","does nodule show good representation?","no","no"
"15029","checkpoint-8000","what is present?","hand","hand"
"15030","checkpoint-8000","what is present?","kidney","breast"
"15031","checkpoint-8000","how is fixed tissue trachea and arteries surrounded by tumor tissue horizontal section?","dense","tumor"
"15032","checkpoint-8000","does this image show view of prostate bladder ureters and kidneys quite good shows prostate tumor invading floor of bladder causing hydroureter and hydronephrosis?","yes","yes"
"15033","checkpoint-8000","what does the tumour consist of?","small follicles lined by cuboidal epithelium and contain little or no colloid and separated by abundant loose stroma","epithelial and mesenchymal elements"
"15034","checkpoint-8000","is metastatic carcinoma prostate present?","no","yes"
"15035","checkpoint-8000","are electron microscopy expelled?","no","no"
"15036","checkpoint-8000","what does neurofibrom show?","interlacing bundles of spindle-shaped cells separated by mucoid matrix","neurofibroma"
"15037","checkpoint-8000","do granulocytic forms at various stages of differentiation contain mature cells from endodermal, mesodermal, and ectodermal lines?","no","yes"
"15038","checkpoint-8000","is acute peritonitis present?","no","yes"
"15039","checkpoint-8000","how is hepatocyte injury in fatty liver disease associated?","with chronic alcohol use","with steatosis"
"15040","checkpoint-8000","is edema hypopharynx present?","yes","yes"
"15041","checkpoint-8000","what does this image show?","normal lung","lung"
"15042","checkpoint-8000","what is this of prostatic carcinoma?","a case","exact location"
"15043","checkpoint-8000","have the segregation of b cells and t cells in different regions of the lymph node been used in a fish cocktail?","no","no"
"15044","checkpoint-8000","what is present?","colon","gastrointestinal"
"15045","checkpoint-8000","what is dysplasia characterized by?","nuclear and cellular pleomorphism and loss of normal maturation","abnormal cell growth"
"15046","checkpoint-8000","what is present?","liver","liver"
"15047","checkpoint-8000","is female reproductive present?","yes","yes"
"15048","checkpoint-8000","does this image show lung, mycobacterium tuberculosis, acid fast?","yes","yes"
"15049","checkpoint-8000","is abdomen present?","no","yes"
"15050","checkpoint-8000","does this image show stomach primary?","yes","yes"
"15051","checkpoint-8000","does opened muscle show dens invaginatus?","no","no"
"15052","checkpoint-8000","what is present?","pituitary","liver"
"15053","checkpoint-8000","is abdomen present?","no","no"
"15054","checkpoint-8000","what is present?","endocrine","lymphoid"
"15055","checkpoint-8000","what does this image show?","prostate","pancreas"
"15056","checkpoint-8000","what is present?","endocrine","heart"
"15057","checkpoint-8000","where is this?","oral","skin"
"15058","checkpoint-8000","what is present?","ameloblastoma","breast"
"15059","checkpoint-8000","what does this image show?","skin","endometrium"
"15060","checkpoint-8000","are extremities present?","yes","yes"
"15061","checkpoint-8000","what is present?","lymph node","lymphoid"
"15062","checkpoint-8000","where is this from?","gastrointestinal system","gastrointestinal"
"15063","checkpoint-8000","what is close-up of faceted mixed stones with two showing?","two showing cut surfaces","calcium oxalate crystals"
"15064","checkpoint-8000","what is present?","bone","heart"
"15065","checkpoint-8000","what does this image show?","fixed tissue trachea and arteries surrounded by dense tumor tissue horizontal section","heart"
"15066","checkpoint-8000","what is present?","joints","bone"
"15067","checkpoint-8000","what is present?","gastrointestinal","cardiovascular"
"15068","checkpoint-8000","is megaloblasts pernicious anemia present?","yes","yes"
"15069","checkpoint-8000","is pancreas present?","yes","yes"
"15070","checkpoint-8000","does sectioned slice of the liver cut section of matted mass of lymph nodes show merging capsules and large areas of caseation necrosis?","no","yes"
"15071","checkpoint-8000","is metastatic carcinoma prostate present?","no","no"
"15072","checkpoint-8000","what is present?","thymus","lung"
"15073","checkpoint-8000","is uterus present?","yes","yes"
"15074","checkpoint-8000","where is this?","nervous","nervous"
"15075","checkpoint-8000","is exact cause present?","no","no"
"15076","checkpoint-8000","are cystic hygromas present in the red cells of this asplenic patient?","no","no"
"15077","checkpoint-8000","does this image show adrenal, hemorrhage?","yes","yes"
"15078","checkpoint-8000","is the ascending aorta seen with the heart?","yes","yes"
"15079","checkpoint-8000","does this image show x-ray chest showing mediastinal widening and fuzzy border?","yes","yes"
"15080","checkpoint-8000","is stein leventhal present?","no","no"
"15081","checkpoint-8000","does this image show pancreatic fat necrosis?","yes","yes"
"15082","checkpoint-8000","what is present?","cardiovascular","brain"
"15083","checkpoint-8000","is malignant lymphoma present?","yes","yes"
"15084","checkpoint-8000","is yo present?","no","yes"
"15085","checkpoint-8000","what is present?","cardiovascular","cardiovascular"
"15086","checkpoint-8000","is thecoma present?","no","yes"
"15087","checkpoint-8000","are the opened up inner surface of the abdominal aorta best identified with a special stain for fungi, gomory 's methenamine silver gms?","no","no"
"15088","checkpoint-8000","what is present?","liver","heart"
"15089","checkpoint-8000","does this image show leiomyoma, trichrome?","yes","yes"
"15090","checkpoint-8000","is moderate-power view of the plaque superimposed on an atherosclerotic plaque with focal disruption of the fibrous cap, triggering fatal myocardial infarction?","no","yes"
"15091","checkpoint-8000","what is present?","lymph node","lung"
"15092","checkpoint-8000","what are seen on the left?","the normal gland acini","lymph nodes"
"15093","checkpoint-8000","is joints present?","yes","yes"
"15094","checkpoint-8000","what does this image show?","autoimmune hepatitis","lymph node"
"15095","checkpoint-8000","what is present?","oral","gastrointestinal"
"15096","checkpoint-8000","what is made by dystrophin?","a key set of connections","muscle"
"15097","checkpoint-8000","is musculoskeletal present?","yes","yes"
"15098","checkpoint-8000","does this image show close-up view well shown fracture line?","yes","yes"
"15099","checkpoint-8000","is leiomyosarcoma present?","no","no"
"15100","checkpoint-8000","what is external view with capsule removed?","small lesions easily seen","abdominal"
"15101","checkpoint-8000","is hepatobiliary present?","yes","yes"
"15102","checkpoint-8000","where is this?","lung","skin"
"15103","checkpoint-8000","is omentum present?","no","yes"
"15104","checkpoint-8000","what is present?","abruption","uterus"
"15105","checkpoint-8000","what do liver cells show?","ballooning degeneration and necrosis","hepatocytes with focal necrosis"
"15106","checkpoint-8000","what does this image show?","fibrous dysplasia","lung"
"15107","checkpoint-8000","is 7182 and 7183 present?","no","yes"
"15108","checkpoint-8000","what does this image show?","tuberculosis","breast"
"15109","checkpoint-8000","are inset, bradyzoites present as a pseudocyst, again highlighted by immunohistochemical staining?","yes","yes"
"15110","checkpoint-8000","does this image show right coronary artery, atherosclerosis and acute thrombus?","yes","yes"
"15111","checkpoint-8000","is female reproductive present?","yes","yes"
"15112","checkpoint-8000","what is nodular parenchyma and dense intervening?","tumor tissue very good","tumor"
"15113","checkpoint-8000","does this specimen from a patient with periventricular leukomalacia contain a central focus of white matter necrosis with a peripheral rim of mineralized axonal processes?","yes","yes"
"15114","checkpoint-8000","what demonstrates an area of increased uptake corresponding to the left inferior parathyroid gland (arrow)?","technetium-99 radionuclide scan","the scan"
"15115","checkpoint-8000","what does this image show?","stomach","lung"
"15116","checkpoint-8000","is there patchy myocardial fibrosis, especially around small blood vessels in the interstitium?","yes","yes"
"15117","checkpoint-8000","what does this image show?","kidney","breast"
"15118","checkpoint-8000","is section from margin of amoebic ulcer largely extending into soft tissues including the skeletal muscle?","no","yes"
"15119","checkpoint-8000","does this image show wrights?","yes","yes"
"15120","checkpoint-8000","does heart show brain, herpes encephalitis, perivascular cuffing?","no","no"
"15121","checkpoint-8000","is metastatic carcinoma lung present?","yes","yes"
"15122","checkpoint-8000","is liver present?","yes","yes"
"15123","checkpoint-8000","is very good example present?","no","yes"
"15124","checkpoint-8000","is ulcerative lesion present?","no","yes"
"15125","checkpoint-8000","what are multiple nerve fascicles expanded by?","infiltrating tumor cells","fibrous tissue"
"15126","checkpoint-8000","what does this image show?","saphenous vein graft sclerosis","cardiovascular"
"15127","checkpoint-8000","is the centre moderate microcytosis and hypochromia?","no","yes"
"15128","checkpoint-8000","does this image show gout?","yes","no"
"15129","checkpoint-8000","is capillary present?","no","yes"
"15130","checkpoint-8000","does lateral view show abdominal aorta, atherosclerosis and fusiform aneurysm?","no","no"
"15131","checkpoint-8000","is amyloidosis present?","no","yes"
"15132","checkpoint-8000","does this image show close-up of foramen magnum stenosis due to subluxation of atlas vertebra case 31?","yes","yes"
"15133","checkpoint-8000","why does this image show spinal cord injury?","due to vertebral column trauma","due to trauma"
"15134","checkpoint-8000","what is present?","malignant lymphoma","lymphoid"
"15135","checkpoint-8000","is nervous present?","yes","yes"
"15136","checkpoint-8000","what is present?","cardiovascular","cardiovascular"
"15137","checkpoint-8000","are view looking down on heads present?","no","no"
"15138","checkpoint-8000","does this image show close-up view of gangrene?","yes","yes"
"15139","checkpoint-8000","is cardiovascular present?","no","yes"
"15140","checkpoint-8000","is endometritis present?","no","yes"
"15141","checkpoint-8000","what is present?","brain","heart"
"15142","checkpoint-8000","are three tubular adenomas present in this single microscopic field?","yes","yes"
"15143","checkpoint-8000","what is present?","meningioma","cardiovascular"
