"ID","model","question","correct_answer","model_output"
"19255","checkpoint-8000","what does normal skeletal muscle tissue have?","relatively uniform polygonal myofibers with peripherally placed nuclei that are tightly packed together into fascicles separated by scant connective tissue","striated muscle fibers"
"19256","checkpoint-8000","what is ommon stains used for?","demonstration of microbes","to identify bacteria"
"19257","checkpoint-8000","what is the cellular exudates in the alveolar lumina lying separated from by a clear space?","septal walls","alveolar wall"
"19258","checkpoint-8000","what is present?","vasculature","gastrointestinal"
"19259","checkpoint-8000","does this image show adenomatoid odontogenic tumor?","yes","yes"
"19260","checkpoint-8000","is pancreas present?","yes","yes"
"19261","checkpoint-8000","what is present?","vasculature","hematopoietic tissue"
"19262","checkpoint-8000","is an opened peritoneal cavity cause by fibrous band strangulation present?","no","no"
"19263","checkpoint-8000","what is present with open spine?","anencephaly","open spine"
"19264","checkpoint-8000","is urinary present?","yes","yes"
"19265","checkpoint-8000","what does this image show?","thermal burned skin","skin"
"19266","checkpoint-8000","is the granuloma composed of epithelioid cells with sparse langhans ' giant cells and lymphocytes?","yes","yes"
"19267","checkpoint-8000","does alpha smooth muscle actin immunohistochemical show incisive canal cyst nasopalatien duct cyst?","no","no"
"19268","checkpoint-8000","what are prominent?","hemorrhage and necrosis","lymphoid nodules"
"19269","checkpoint-8000","is disease limited to the mucosa?","yes","no"
"19270","checkpoint-8000","what does this image show?","mild acute rejection","breast"
"19271","checkpoint-8000","does this image show gms illustrates organisms granulomatous prostatitis case of aids?","yes","no"
"19272","checkpoint-8000","what is present?","cardiovascular","gastrointestinal"
"19273","checkpoint-8000","does med excellent example of epidermal separation gross of this lesion show fixed tissue good example small kidney?","no","no"
"19274","checkpoint-8000","what is present?","hepatobiliary","cardiovascular"
"19275","checkpoint-8000","is adenocarcinoma present?","no","yes"
"19276","checkpoint-8000","does this image show normal liver?","yes","no"
"19277","checkpoint-8000","what is present?","cardiovascular","gastrointestinal"
"19278","checkpoint-8000","is basilar skull fracture present?","yes","yes"
"19279","checkpoint-8000","does angiogram saphenous vein bypass graft show frontal section with large patch of central infarction well seen?","no","no"
"19280","checkpoint-8000","where does this part belong to?","female reproductive system","uterus"
"19281","checkpoint-8000","are extremities present?","yes","yes"
"19282","checkpoint-8000","what is present?","thymus","cardiovascular"
"19283","checkpoint-8000","what does this image show?","excellent multiple lesions sigmoid colon papillary adenocarcinoma 6mo post colon resection with multiple complications","coronary artery"
"19284","checkpoint-8000","what is present?","hepatobiliary","skeletal system"
"19285","checkpoint-8000","is this lesion present?","no","yes"
"19286","checkpoint-8000","is bladder present?","yes","yes"
"19287","checkpoint-8000","what does this image show?","stomach","gastrointestinal"
"19288","checkpoint-8000","is chronic myelogenous leukemia present?","no","yes"
"19289","checkpoint-8000","is liver present?","yes","no"
"19290","checkpoint-8000","is respiratory present?","yes","yes"
"19291","checkpoint-8000","where is this?","skin","chest"
"19292","checkpoint-8000","what shows congophilia as seen by red-pink colour?","congo staining colour","congophilia"
"19293","checkpoint-8000","does the corresponding area show apple-green birefringence?","yes","yes"
"19294","checkpoint-8000","what does this image show?","dens invaginatus","coronary artery"
"19295","checkpoint-8000","where is this?","heart","heart"
"19296","checkpoint-8000","what does this image show?","normal lung","heart"
"19297","checkpoint-8000","what is present?","burkitts lymphoma","gastrointestinal"
"19298","checkpoint-8000","what taken during life large lesion?","a photo","abdomen"
"19299","checkpoint-8000","how does the thyroid parenchyma contain a dense lymphocytic infiltrate?","with germinal centers","with focal areas of caseation necrosis"
"19300","checkpoint-8000","is syndactyly present?","no","no"
"19301","checkpoint-8000","does sickle cell disease show cellular detail well shown?","no","yes"
"19302","checkpoint-8000","what stain preparation of sputum from a patient with pneumonia?","gram","gram"
"19303","checkpoint-8000","does medial aspect show brain, cryptococcal meningitis?","no","no"
"19304","checkpoint-8000","what is present?","larynx","cardiovascular"
"19305","checkpoint-8000","what does this image show?","thrombus in leg vein with early organization","coronary artery"
"19306","checkpoint-8000","where is this from?","female reproductive system","gastrointestinal"
"19307","checkpoint-8000","does this image show spleen with three accessories 32yobf left isomerism and complex congenital heart disease?","yes","no"
"19308","checkpoint-8000","does this image show heart, acute myocardial infarction, anterior wall?","yes","yes"
"19309","checkpoint-8000","what is present?","endocrine","cardiovascular"
"19310","checkpoint-8000","what is present?","lung","thorax"
"19311","checkpoint-8000","what is present?","respiratory","gastrointestinal"
"19312","checkpoint-8000","what does this image show?","primary biliary cirrhosis","this image shows a section of a brain with glioblastoma multiforme"
"19313","checkpoint-8000","does heel ulcer show leiomyoma?","no","no"
"19314","checkpoint-8000","does endometrioid type, grade 3, have a predominantly solid growth pattern?","yes","yes"
"19315","checkpoint-8000","is bone marrow present?","yes","yes"
"19316","checkpoint-8000","what is present?","metastatic neuroblastoma","cardiovascular"
"19317","checkpoint-8000","what does this image adrenal?","both adrenals external views focal hemorrhages do not know history looks like placental abruption","show"
"19318","checkpoint-8000","does this image show lung, hemorrhagic bronchopneumonia, wilson 's disease?","yes","yes"
"19319","checkpoint-8000","does this image show ductopenia?","yes","yes"
"19320","checkpoint-8000","does this image show cellular detail well shown?","yes","yes"
"19321","checkpoint-8000","does this image show sectioned spleen showing lesion very well?","yes","yes"
"19322","checkpoint-8000","is lymph node present?","yes","yes"
"19323","checkpoint-8000","why does this image show close-up view of infarcts?","due to nonbacterial endocarditis 88yom with body burns","this image shows close-up view of infarcts"
"19324","checkpoint-8000","what does this image show?","endothelium with myelin bodies precipitated lipid in interstitial space","endocrine cells of the pancreas"
"19325","checkpoint-8000","what are and?","additional micros","this is a section of kidney"
"19326","checkpoint-8000","what is present?","gastrointestinal","gastrointestinal"
"19327","checkpoint-8000","what is present?","cardiovascular","cardiovascular"
"19328","checkpoint-8000","what does this image show?","parathyroid hyperplasia","uterus"
"19329","checkpoint-8000","does this image show pancreatic fat necrosis?","yes","yes"
"19330","checkpoint-8000","what does this image show?","nicotine stomatitis","oral"
"19331","checkpoint-8000","what does this image show?","cirrhosis","pancreas"
"19332","checkpoint-8000","does exostosis show skin, kaposis 's sarcoma?","no","no"
"19333","checkpoint-8000","what indicate foci of hepatocytes undergoing necrosis in this pas-d-stained biopsy from a patient with acute hepatitis b?","clusters of pigmented hepatocytes with eosinophilic cytoplasm","the presence of numerous atypical cells with enlarged nuclei and prominent nucleoli, as well as the presence of numerous atypical cells with enlarged nuclei and prominent nucleoli"
"19334","checkpoint-8000","is bone, mandible present?","yes","no"
"19335","checkpoint-8000","what are there lined by endothelial cells and surrounded by nests and masses of glomus cells?","blood-filled vascular channels","tissue"
"19336","checkpoint-8000","what does this image show?","sarcoidosis","this image shows a section of a human brain with glioblastoma multiforme"
"19337","checkpoint-8000","does this image show excellent great toe lesion?","yes","yes"
"19338","checkpoint-8000","is the wall of the artery highly variable?","no","yes"
"19339","checkpoint-8000","what is present?","gastrointestinal","gastrointestinal"
"19340","checkpoint-8000","what shows close-up supernumerary digit?","no","hand"
"19341","checkpoint-8000","what does this image show?","pancreatic fat necrosis","pancreas"
"19342","checkpoint-8000","what is present?","stein leventhal","gastrointestinal"
"19343","checkpoint-8000","is supernumerary digits present?","no","yes"
"19344","checkpoint-8000","what is present?","cardiovascular","cardiovascular"
"19345","checkpoint-8000","is sickle cell disease present?","no","no"
"19346","checkpoint-8000","does meningitis acute show lung, pneumocystis pneumonia?","no","no"
"19347","checkpoint-8000","is the particle denoted for the frequency of valvular involvement?","no","yes"
"19348","checkpoint-8000","is gastrointestinal present?","yes","yes"
"19349","checkpoint-8000","is respiratory present?","yes","yes"
"19350","checkpoint-8000","is atherosclerosis present?","no","yes"
"19351","checkpoint-8000","what does this image show?","section through mediastinal structure showing tumor about aorta and pulmonary arteries","lung"
"19352","checkpoint-8000","is bread-loaf slices into prostate gland photographed close-up showing nodular parenchyma and dense intervening tumor tissue very good?","yes","yes"
"19353","checkpoint-8000","does this image show peripheral giant cell lesion?","yes","yes"
"19354","checkpoint-8000","is oral present?","yes","yes"
"19355","checkpoint-8000","what is whole body after autopsy with covered incision very good representation of mongoloid facies and one hand opened quite good example?","opened to show simian crease","mongoloid facies"
"19356","checkpoint-8000","what is present?","sarcoidosis","spleen"
"19357","checkpoint-8000","what does this image show?","lung","this image shows a section of the brain with gliosis"
"19358","checkpoint-8000","what is present?","female reproductive","gastrointestinal"
"19359","checkpoint-8000","does papillary adenoma show x-ray sella?","no","no"
"19360","checkpoint-8000","does pituitary show child has polycystic disease?","no","no"
"19361","checkpoint-8000","what is present?","feet","hand"
"19362","checkpoint-8000","is traumatic rupture present?","yes","yes"
